Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
1319781,15Q3User 629,70208,1,30/09/2015,09:07,30/09/2015,10:22,4.12,Elland Road Park and Ride,APT 7kW Dual Outlet
1320041,15Q3User 628,70206,2,30/09/2015,11:14,30/09/2015,11:14,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1320129,15Q3User 478,70204,1,30/09/2015,11:57,30/09/2015,14:52,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1322644,15Q3User 636,70206,1,01/10/2015,07:17,01/10/2015,16:57,13.13,Elland Road Park and Ride,APT 7kW Dual Outlet
1322648,15Q3User 106,70201,1,01/10/2015,07:19,01/10/2015,14:54,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1324286,15Q3User 44,70200,1,01/10/2015,17:12,01/10/2015,19:10,5.29,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1326012,15Q3User 628,70206,2,02/10/2015,08:41,02/10/2015,17:05,11.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1329083,15Q3User 84,70203,2,03/10/2015,10:57,03/10/2015,13:27,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1329337,15Q3User 625,70202,1,03/10/2015,12:51,03/10/2015,16:13,5.23,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1332639,15Q3User 636,70206,1,05/10/2015,07:02,05/10/2015,17:04,12.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1332661,15Q3User 84,70207,1,05/10/2015,07:14,05/10/2015,15:51,14.35,Elland Road Park and Ride,APT 7kW Dual Outlet
1332834,15Q3User 628,70206,2,05/10/2015,08:46,05/10/2015,16:58,3.02,Elland Road Park and Ride,APT 7kW Dual Outlet
1332897,15Q3User 38,70208,1,05/10/2015,09:10,05/10/2015,16:25,18.57,Elland Road Park and Ride,APT 7kW Dual Outlet
1335036,15Q3User 636,70206,1,06/10/2015,07:20,06/10/2015,17:26,11.28,Elland Road Park and Ride,APT 7kW Dual Outlet
1335140,15Q3User 44,70202,2,06/10/2015,08:15,06/10/2015,10:32,6.56,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1335305,15Q3User 38,70207,1,06/10/2015,09:34,06/10/2015,16:46,15.99,Elland Road Park and Ride,APT 7kW Dual Outlet
1336807,15Q3User 84,70206,2,07/10/2015,07:14,07/10/2015,16:03,13.59,Elland Road Park and Ride,APT 7kW Dual Outlet
1336810,15Q3User 106,70203,1,07/10/2015,07:17,07/10/2015,17:39,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1336817,15Q3User 636,70206,1,07/10/2015,07:22,07/10/2015,17:25,11.45,Elland Road Park and Ride,APT 7kW Dual Outlet
1337203,15Q3User 55,70207,1,07/10/2015,12:03,07/10/2015,16:20,5.66,Elland Road Park and Ride,APT 7kW Dual Outlet
1338355,15Q3User 636,70206,1,08/10/2015,07:12,08/10/2015,17:38,12.46,Elland Road Park and Ride,APT 7kW Dual Outlet
1338362,15Q3User 106,70203,1,08/10/2015,07:17,08/10/2015,18:13,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1338514,15Q3User 628,70206,2,08/10/2015,08:48,08/10/2015,17:12,7.75,Elland Road Park and Ride,APT 7kW Dual Outlet
1339425,15Q3User 51,70202,2,08/10/2015,16:13,08/10/2015,18:22,6.86,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1339990,15Q3User 84,70207,1,09/10/2015,07:13,09/10/2015,15:49,14.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1341601,15Q3User 56,70206,1,10/10/2015,10:54,10/10/2015,10:56,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341605,15Q3User 56,70206,2,10/10/2015,10:58,10/10/2015,10:58,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341607,15Q3User 56,70206,1,10/10/2015,10:59,10/10/2015,11:01,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341609,15Q3User 56,70207,1,10/10/2015,11:01,10/10/2015,11:04,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1341615,15Q3User 56,70207,1,10/10/2015,11:05,10/10/2015,11:30,3.1,Elland Road Park and Ride,APT 7kW Dual Outlet
1343333,15Q3User 106,70200,2,12/10/2015,07:13,12/10/2015,15:38,6.04,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1343356,15Q3User 636,70206,1,12/10/2015,07:37,12/10/2015,17:04,13.98,Elland Road Park and Ride,APT 7kW Dual Outlet
1344804,15Q3User 636,70206,1,13/10/2015,08:00,13/10/2015,16:49,12.72,Elland Road Park and Ride,APT 7kW Dual Outlet
1344884,15Q3User 602,70207,1,13/10/2015,08:59,13/10/2015,16:11,11.26,Elland Road Park and Ride,APT 7kW Dual Outlet
1346233,15Q3User 106,70202,1,14/10/2015,07:11,14/10/2015,20:11,6.17,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1346235,15Q3User 84,70207,1,14/10/2015,07:14,14/10/2015,16:03,12.18,Elland Road Park and Ride,APT 7kW Dual Outlet
1346390,15Q3User 628,70207,2,14/10/2015,09:05,14/10/2015,16:15,8.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1346614,15Q3User 38,70206,1,14/10/2015,11:49,14/10/2015,13:38,6.76,Elland Road Park and Ride,APT 7kW Dual Outlet
1347762,15Q3User 636,70206,1,15/10/2015,07:13,15/10/2015,17:36,13.03,Elland Road Park and Ride,APT 7kW Dual Outlet
1347881,15Q3User 628,70207,1,15/10/2015,08:52,15/10/2015,18:21,6.58,Elland Road Park and Ride,APT 7kW Dual Outlet
1347950,15Q3User 38,70208,1,15/10/2015,09:53,15/10/2015,16:46,18.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1350479,15Q3User 84,70207,1,16/10/2015,07:15,16/10/2015,15:51,13.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1350739,15Q3User 38,70206,1,16/10/2015,10:01,16/10/2015,15:32,19.91,Elland Road Park and Ride,APT 7kW Dual Outlet
1351812,15Q3User 70,70207,1,16/10/2015,18:00,16/10/2015,19:32,5.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1355595,15Q3User 84,70207,1,19/10/2015,07:14,19/10/2015,15:51,13.18,Elland Road Park and Ride,APT 7kW Dual Outlet
1355632,15Q3User 636,70206,1,19/10/2015,07:44,19/10/2015,17:23,12.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1357847,15Q3User 636,70206,1,20/10/2015,06:54,20/10/2015,17:32,13.36,Elland Road Park and Ride,APT 7kW Dual Outlet
1358018,15Q3User 628,70207,1,20/10/2015,08:45,20/10/2015,16:13,-47.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1360364,15Q3User 636,70206,1,21/10/2015,07:14,21/10/2015,17:05,12.37,Elland Road Park and Ride,APT 7kW Dual Outlet
1360366,15Q3User 84,70207,1,21/10/2015,07:15,21/10/2015,16:09,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1362109,15Q3User 636,70206,1,22/10/2015,07:00,22/10/2015,16:14,0.67,Elland Road Park and Ride,APT 7kW Dual Outlet
1362281,15Q3User 628,70207,1,22/10/2015,08:53,22/10/2015,17:00,11.39,Elland Road Park and Ride,APT 7kW Dual Outlet
1364130,15Q3User 84,70207,1,23/10/2015,07:14,23/10/2015,15:54,11.71,Elland Road Park and Ride,APT 7kW Dual Outlet
1364289,15Q3User 628,70207,2,23/10/2015,08:55,23/10/2015,17:01,8.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1366258,15Q3User 84,70207,1,24/10/2015,12:14,24/10/2015,15:31,9.82,Elland Road Park and Ride,APT 7kW Dual Outlet
1368056,15Q3User 107,70202,1,25/10/2015,13:33,25/10/2015,15:29,7.28,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1368709,15Q3User 636,70205,1,26/10/2015,06:51,26/10/2015,12:25,13.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1369091,15Q3User 38,70206,1,26/10/2015,10:25,26/10/2015,13:52,12.88,Elland Road Park and Ride,APT 7kW Dual Outlet
1370560,15Q3User 636,70205,1,27/10/2015,07:03,27/10/2015,17:07,17.51,Elland Road Park and Ride,APT 7kW Dual Outlet
1370574,15Q3User 84,70207,1,27/10/2015,07:15,27/10/2015,15:59,11.93,Elland Road Park and Ride,APT 7kW Dual Outlet
1370767,15Q3User 628,70207,2,27/10/2015,08:58,27/10/2015,08:58,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1370776,15Q3User 628,70207,2,27/10/2015,09:06,27/10/2015,16:24,11.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1372342,15Q3User 106,70201,1,28/10/2015,07:09,28/10/2015,15:03,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1372376,15Q3User 636,70205,1,28/10/2015,07:46,28/10/2015,07:46,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1372378,15Q3User 636,70205,1,28/10/2015,07:46,28/10/2015,07:47,0.0,Elland Road Park and Ride,APT 7kW Dual Outlet
1372380,15Q3User 636,70205,2,28/10/2015,07:48,28/10/2015,17:01,12.72,Elland Road Park and Ride,APT 7kW Dual Outlet
1372591,15Q3User 38,70206,1,28/10/2015,09:45,28/10/2015,16:13,19.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1374159,15Q3User 636,70205,1,29/10/2015,07:04,29/10/2015,16:46,12.6,Elland Road Park and Ride,APT 7kW Dual Outlet
1374170,15Q3User 84,70207,1,29/10/2015,07:15,29/10/2015,15:52,-11.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1374307,15Q3User 628,70207,2,29/10/2015,08:41,29/10/2015,16:28,11.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1374473,15Q3User 38,70206,1,29/10/2015,09:56,29/10/2015,11:31,5.93,Elland Road Park and Ride,APT 7kW Dual Outlet
1376236,15Q3User 602,70207,1,30/10/2015,08:48,30/10/2015,16:12,8.23,Elland Road Park and Ride,APT 7kW Dual Outlet
1376290,15Q3User 109,70206,2,30/10/2015,09:18,30/10/2015,09:54,2.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1376864,15Q3User 38,70203,2,30/10/2015,13:22,30/10/2015,15:52,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1376895,15Q3User 44,70204,1,30/10/2015,13:44,30/10/2015,15:01,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1377466,15Q3User 625,70204,1,30/10/2015,19:02,30/10/2015,23:41,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1380543,15Q3User 636,70205,1,02/11/2015,07:20,02/11/2015,17:26,13.91,Elland Road Park and Ride,APT 7kW Dual Outlet
1380586,15Q3User 106,70202,1,02/11/2015,07:16,02/11/2015,16:59,4.2,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1380882,15Q3User 628,70207,1,02/11/2015,11:07,02/11/2015,16:25,6.2,Elland Road Park and Ride,APT 7kW Dual Outlet
1382378,15Q3User 636,70205,1,03/11/2015,07:25,03/11/2015,16:23,12.25,Elland Road Park and Ride,APT 7kW Dual Outlet
1382456,15Q3User 98,70206,1,03/11/2015,08:28,03/11/2015,13:26,11.91,Elland Road Park and Ride,APT 7kW Dual Outlet
1382535,15Q3User 628,70207,1,03/11/2015,08:49,03/11/2015,16:23,7.41,Elland Road Park and Ride,APT 7kW Dual Outlet
1384276,15Q3User 106,70202,1,04/11/2015,07:13,04/11/2015,17:53,5.13,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1384438,15Q3User 628,70207,1,04/11/2015,08:47,04/11/2015,16:55,7.33,Elland Road Park and Ride,APT 7kW Dual Outlet
1384488,15Q3User 110,70205,2,04/11/2015,09:03,04/11/2015,18:30,36.2,Elland Road Park and Ride,APT 7kW Dual Outlet
1384596,15Q3User 38,70205,1,04/11/2015,10:26,04/11/2015,15:50,19.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1386018,15Q3User 84,70207,1,05/11/2015,07:17,05/11/2015,15:53,11.59,Elland Road Park and Ride,APT 7kW Dual Outlet
1386056,15Q3User 636,70206,1,05/11/2015,07:42,05/11/2015,17:18,11.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1386077,15Q3User 106,70203,1,05/11/2015,08:02,05/11/2015,18:53,0.0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1386209,15Q3User 110,70205,2,05/11/2015,08:57,05/11/2015,18:07,35.37,Elland Road Park and Ride,APT 7kW Dual Outlet
1387974,15Q3User 84,70207,1,06/11/2015,07:15,06/11/2015,15:58,7.23,Elland Road Park and Ride,APT 7kW Dual Outlet
