Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
1483316,User 643,70208,1,08/01/2016,08:21,08/01/2016,17:33,11.45,Elland Road Park and Ride,APT 7kW Dual Outlet
1487454,User 636,70206,1,11/01/2016,07:50,11/01/2016,16:18,20.14,Elland Road Park and Ride,APT 7kW Dual Outlet
1487543,User 643,70208,1,11/01/2016,08:40,11/01/2016,17:34,11.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1489272,User 84,70206,1,12/01/2016,07:14,12/01/2016,15:50,14.48,Elland Road Park and Ride,APT 7kW Dual Outlet
1489310,User 636,70205,1,12/01/2016,07:42,12/01/2016,17:33,20.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1489395,User 643,70208,1,12/01/2016,08:27,12/01/2016,08:28,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1489401,User 643,70208,1,12/01/2016,08:29,12/01/2016,17:35,11.41,Elland Road Park and Ride,APT 7kW Dual Outlet
1490245,User 44,70204,2,12/01/2016,14:27,12/01/2016,16:49,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1492885,User 636,70205,1,14/01/2016,06:52,14/01/2016,17:22,15.86,Elland Road Park and Ride,APT 7kW Dual Outlet
1492959,User 84,70206,1,14/01/2016,07:14,14/01/2016,15:53,14.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1493077,User 44,70204,1,14/01/2016,08:32,14/01/2016,15:44,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1497284,User 646,70208,1,16/01/2016,16:24,16/01/2016,16:33,0.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1499001,User 643,70208,2,18/01/2016,08:43,18/01/2016,08:48,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499019,User 111,70205,2,18/01/2016,08:46,18/01/2016,17:23,33.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1499030,User 643,70208,1,18/01/2016,08:49,18/01/2016,08:50,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499032,User 643,70207,1,18/01/2016,08:52,18/01/2016,08:53,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499036,User 643,70207,2,18/01/2016,08:53,18/01/2016,08:55,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1499228,User 636,70206,1,18/01/2016,10:47,18/01/2016,17:05,8.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1500597,User 121,70206,2,19/01/2016,06:56,19/01/2016,06:56,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500600,User 121,70206,2,19/01/2016,06:57,19/01/2016,15:58,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500661,User 84,70206,1,19/01/2016,07:19,19/01/2016,15:50,7.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1500667,User 106,70202,1,19/01/2016,07:23,,,,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1500772,User 643,70208,1,19/01/2016,08:22,19/01/2016,08:23,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500777,User 643,70208,2,19/01/2016,08:24,19/01/2016,08:25,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1500781,User 636,70205,2,19/01/2016,08:26,19/01/2016,17:07,19.16,Elland Road Park and Ride,APT 7kW Dual Outlet
1501159,User 44,70204,2,19/01/2016,12:05,19/01/2016,16:19,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1502586,User 636,70206,1,20/01/2016,07:45,20/01/2016,12:57,15.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1502716,User 646,70208,1,20/01/2016,08:49,20/01/2016,16:34,8.22,Elland Road Park and Ride,APT 7kW Dual Outlet
1504392,User 84,70206,1,21/01/2016,07:21,21/01/2016,15:50,15.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1504454,User 636,70206,2,21/01/2016,08:07,21/01/2016,16:58,19.95,Elland Road Park and Ride,APT 7kW Dual Outlet
1504553,User 643,70208,1,21/01/2016,08:52,21/01/2016,08:52,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1506261,User 106,70201,1,22/01/2016,07:12,22/01/2016,16:35,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1506265,User 84,70206,1,22/01/2016,07:14,22/01/2016,15:58,12.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1506353,User 643,70206,2,22/01/2016,08:18,22/01/2016,08:18,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1506358,User 643,70207,1,22/01/2016,08:20,22/01/2016,17:43,10.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1510256,User 84,70206,1,25/01/2016,07:14,25/01/2016,15:50,10.32,Elland Road Park and Ride,APT 7kW Dual Outlet
1510262,User 106,70202,2,25/01/2016,07:21,25/01/2016,17:37,5.84,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1510332,User 44,70204,2,25/01/2016,08:08,25/01/2016,16:02,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1510397,User 643,70207,1,25/01/2016,08:42,25/01/2016,17:32,9.78,Elland Road Park and Ride,APT 7kW Dual Outlet
1511951,User 106,70201,1,26/01/2016,07:26,26/01/2016,17:26,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1511976,User 636,70206,1,26/01/2016,07:45,26/01/2016,09:29,11.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1512036,User 643,70207,1,26/01/2016,08:25,26/01/2016,17:33,9.66,Elland Road Park and Ride,APT 7kW Dual Outlet
1513728,User 106,70202,1,27/01/2016,07:13,27/01/2016,14:53,6.13,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1513731,User 84,70206,1,27/01/2016,07:15,27/01/2016,16:02,12.54,Elland Road Park and Ride,APT 7kW Dual Outlet
1513817,User 636,70205,1,27/01/2016,08:08,27/01/2016,17:30,14.17,Elland Road Park and Ride,APT 7kW Dual Outlet
1513871,User 646,70208,1,27/01/2016,08:40,27/01/2016,16:28,6.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1513876,User 643,70207,1,27/01/2016,08:41,27/01/2016,17:34,10.17,Elland Road Park and Ride,APT 7kW Dual Outlet
1514067,User 108,70207,2,27/01/2016,10:26,27/01/2016,11:38,7.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1514274,User 55,70205,2,27/01/2016,12:41,27/01/2016,14:57,4.09,Elland Road Park and Ride,APT 7kW Dual Outlet
1517546,User 84,70206,1,29/01/2016,07:17,29/01/2016,08:47,5.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1517573,User 643,70207,1,29/01/2016,07:45,29/01/2016,17:52,11.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1517621,User 111,70205,2,29/01/2016,08:13,29/01/2016,18:20,39.18,Elland Road Park and Ride,APT 7kW Dual Outlet
1517834,User 647,70208,1,29/01/2016,09:49,29/01/2016,10:21,1.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1520220,User 631,70206,1,30/01/2016,15:24,30/01/2016,17:59,16.98,Elland Road Park and Ride,APT 7kW Dual Outlet
1520310,User 64,70201,2,30/01/2016,16:36,30/01/2016,19:38,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1521842,User 84,70208,1,01/02/2016,07:11,01/02/2016,10:27,6.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1521852,User 106,70201,1,01/02/2016,07:20,01/02/2016,16:56,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1521877,User 645,70206,1,01/02/2016,07:45,01/02/2016,17:48,-66.19,Elland Road Park and Ride,APT 7kW Dual Outlet
1521931,User 636,70205,1,01/02/2016,08:18,01/02/2016,17:21,13.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1522739,User 84,70208,1,01/02/2016,14:08,01/02/2016,15:26,4.83,Elland Road Park and Ride,APT 7kW Dual Outlet
1523538,User 84,70208,1,02/02/2016,07:13,02/02/2016,15:54,7.03,Elland Road Park and Ride,APT 7kW Dual Outlet
1523596,User 636,70205,1,02/02/2016,07:59,02/02/2016,17:14,11.43,Elland Road Park and Ride,APT 7kW Dual Outlet
1523973,User 58,70206,1,02/02/2016,11:53,02/02/2016,15:03,7.65,Elland Road Park and Ride,APT 7kW Dual Outlet
1525356,User 636,70205,1,03/02/2016,07:31,03/02/2016,14:00,20.46,Elland Road Park and Ride,APT 7kW Dual Outlet
1525380,User 645,70206,1,03/02/2016,07:48,03/02/2016,17:26,5.93,Elland Road Park and Ride,APT 7kW Dual Outlet
1525689,User 98,70207,2,03/02/2016,10:39,03/02/2016,11:01,1.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1526277,User 98,70207,2,03/02/2016,13:30,03/02/2016,14:14,2.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1527194,User 121,70206,2,04/02/2016,06:45,04/02/2016,10:12,9.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1527312,User 645,70206,1,04/02/2016,07:55,04/02/2016,17:55,5.22,Elland Road Park and Ride,APT 7kW Dual Outlet
1527484,User 636,70205,1,04/02/2016,09:11,04/02/2016,17:03,18.82,Elland Road Park and Ride,APT 7kW Dual Outlet
1529249,User 84,70208,1,05/02/2016,07:15,05/02/2016,15:48,10.67,Elland Road Park and Ride,APT 7kW Dual Outlet
1529500,User 647,70206,1,05/02/2016,09:23,05/02/2016,13:35,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1533441,User 643,70207,1,08/02/2016,08:13,08/02/2016,19:11,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1533463,User 636,70205,1,08/02/2016,08:27,08/02/2016,17:23,19.41,Elland Road Park and Ride,APT 7kW Dual Outlet
1533566,User 110,70205,2,08/02/2016,09:07,08/02/2016,17:52,33.55,Elland Road Park and Ride,APT 7kW Dual Outlet
1535328,User 84,70207,1,09/02/2016,07:13,09/02/2016,15:49,13.35,Elland Road Park and Ride,APT 7kW Dual Outlet
1535387,User 636,70205,1,09/02/2016,07:55,09/02/2016,17:38,19.7,Elland Road Park and Ride,APT 7kW Dual Outlet
1535498,User 646,70208,1,09/02/2016,08:46,09/02/2016,18:21,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1535536,User 110,70205,2,09/02/2016,09:03,09/02/2016,18:01,-33.55,Elland Road Park and Ride,APT 7kW Dual Outlet
1537229,User 84,70207,1,10/02/2016,07:14,10/02/2016,15:52,6.47,Elland Road Park and Ride,APT 7kW Dual Outlet
1537279,User 636,70205,1,10/02/2016,07:36,10/02/2016,15:11,20.3,Elland Road Park and Ride,APT 7kW Dual Outlet
1537299,User 645,70206,1,10/02/2016,07:47,10/02/2016,18:19,5.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1537372,User 643,70208,1,10/02/2016,08:15,10/02/2016,17:51,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1538494,User 126,70207,1,10/02/2016,16:10,10/02/2016,16:25,1.8,Elland Road Park and Ride,APT 7kW Dual Outlet
1539324,User 84,70207,1,11/02/2016,07:24,11/02/2016,15:53,6.96,Elland Road Park and Ride,APT 7kW Dual Outlet
1539417,User 643,70208,1,11/02/2016,08:14,11/02/2016,08:14,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1539419,User 643,70208,2,11/02/2016,08:15,11/02/2016,08:15,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1539423,User 643,70207,2,11/02/2016,08:17,11/02/2016,18:11,12.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1539671,User 636,70205,1,11/02/2016,10:25,11/02/2016,17:22,18,Elland Road Park and Ride,APT 7kW Dual Outlet
1541362,User 84,70208,2,12/02/2016,07:12,12/02/2016,09:55,7.3,Elland Road Park and Ride,APT 7kW Dual Outlet
1541462,User 643,70207,2,12/02/2016,08:19,12/02/2016,17:30,14.04,Elland Road Park and Ride,APT 7kW Dual Outlet
1541561,User 629,70208,1,12/02/2016,08:54,12/02/2016,09:58,0.65,Elland Road Park and Ride,APT 7kW Dual Outlet
1541671,User 84,70208,2,12/02/2016,09:56,12/02/2016,15:50,7.67,Elland Road Park and Ride,APT 7kW Dual Outlet
1543986,User 644,70208,1,13/02/2016,14:09,13/02/2016,16:06,11.34,Elland Road Park and Ride,APT 7kW Dual Outlet
1543989,User 648,70206,1,13/02/2016,14:11,13/02/2016,14:17,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1544000,User 648,70206,1,13/02/2016,14:18,13/02/2016,14:27,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1544018,User 648,70207,1,13/02/2016,14:31,13/02/2016,14:52,2.52,Elland Road Park and Ride,APT 7kW Dual Outlet
1546073,User 636,70206,1,15/02/2016,07:44,15/02/2016,17:27,15.01,Elland Road Park and Ride,APT 7kW Dual Outlet
1546138,User 646,70208,1,15/02/2016,08:29,15/02/2016,17:04,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546143,User 643,70207,1,15/02/2016,08:32,15/02/2016,08:32,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546147,User 643,70207,2,15/02/2016,08:33,15/02/2016,08:33,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546155,User 643,70206,2,15/02/2016,08:35,15/02/2016,08:35,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546162,User 643,70207,2,15/02/2016,08:38,15/02/2016,08:39,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546169,User 643,70207,1,15/02/2016,08:43,15/02/2016,08:43,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546181,User 643,70208,2,15/02/2016,08:45,15/02/2016,08:45,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1546401,User 67,70207,1,15/02/2016,11:20,15/02/2016,16:37,8.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1547071,User 18,70208,2,15/02/2016,15:54,15/02/2016,17:44,13.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1547699,User 121,70207,1,16/02/2016,06:56,16/02/2016,16:04,10.68,Elland Road Park and Ride,APT 7kW Dual Outlet
1547751,User 645,70206,1,16/02/2016,07:28,16/02/2016,17:23,5.68,Elland Road Park and Ride,APT 7kW Dual Outlet
1547837,User 44,70204,2,16/02/2016,08:14,16/02/2016,13:14,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1547855,User 636,70205,1,16/02/2016,08:23,16/02/2016,17:12,19.25,Elland Road Park and Ride,APT 7kW Dual Outlet
1547869,User 643,70208,2,16/02/2016,08:28,16/02/2016,08:29,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547870,User 643,70208,1,16/02/2016,08:30,16/02/2016,08:30,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547878,User 643,70207,2,16/02/2016,08:32,16/02/2016,08:33,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547880,User 643,70207,2,16/02/2016,08:33,16/02/2016,08:34,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1547885,User 643,70207,2,16/02/2016,08:34,16/02/2016,08:35,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1548015,User 646,70208,1,16/02/2016,09:23,16/02/2016,17:56,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1548033,User 110,70205,2,16/02/2016,09:35,16/02/2016,18:05,32.59,Elland Road Park and Ride,APT 7kW Dual Outlet
1549484,User 121,70207,1,17/02/2016,06:45,17/02/2016,15:59,10.39,Elland Road Park and Ride,APT 7kW Dual Outlet
1549578,User 636,70205,1,17/02/2016,07:49,17/02/2016,17:17,18.93,Elland Road Park and Ride,APT 7kW Dual Outlet
1549602,User 44,70200,2,17/02/2016,08:06,17/02/2016,16:32,10.79,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1549604,User 643,70208,2,17/02/2016,08:07,17/02/2016,08:08,0,Elland Road Park and Ride,APT 7kW Dual Outlet
1549617,User 643,70205,2,17/02/2016,08:13,17/02/2016,17:43,11.37,Elland Road Park and Ride,APT 7kW Dual Outlet
1549626,User 645,70206,1,17/02/2016,08:19,17/02/2016,16:54,5.53,Elland Road Park and Ride,APT 7kW Dual Outlet
1549750,User 110,70208,2,17/02/2016,09:18,17/02/2016,18:46,22.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1551256,User 121,70207,1,18/02/2016,06:49,18/02/2016,16:02,10.12,Elland Road Park and Ride,APT 7kW Dual Outlet
1551329,User 636,70205,1,18/02/2016,07:39,18/02/2016,16:50,19.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1551386,User 645,70206,1,18/02/2016,08:15,18/02/2016,17:43,-31.72,Elland Road Park and Ride,APT 7kW Dual Outlet
1551433,User 643,70205,2,18/02/2016,08:37,18/02/2016,17:43,13.39,Elland Road Park and Ride,APT 7kW Dual Outlet
1553116,User 106,70201,1,19/02/2016,07:22,19/02/2016,15:12,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1553165,User 44,70203,1,19/02/2016,08:02,19/02/2016,15:55,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1553167,User 643,70205,1,19/02/2016,08:03,19/02/2016,17:38,12.84,Elland Road Park and Ride,APT 7kW Dual Outlet
1553208,User 646,70208,1,19/02/2016,08:25,19/02/2016,16:34,6.12,Elland Road Park and Ride,APT 7kW Dual Outlet
1553345,User 636,70205,2,19/02/2016,09:42,19/02/2016,15:14,18.66,Elland Road Park and Ride,APT 7kW Dual Outlet
1556743,User 121,70207,1,22/02/2016,06:54,22/02/2016,15:58,10.48,Elland Road Park and Ride,APT 7kW Dual Outlet
1556775,User 84,70206,1,22/02/2016,07:12,22/02/2016,15:50,13.34,Elland Road Park and Ride,APT 7kW Dual Outlet
1556837,User 44,70200,2,22/02/2016,08:00,22/02/2016,13:18,9.25,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1556875,User 643,70205,2,22/02/2016,08:21,22/02/2016,17:50,11.76,Elland Road Park and Ride,APT 7kW Dual Outlet
1558566,User 106,70202,1,23/02/2016,07:22,23/02/2016,15:22,7.68,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1558748,User 636,70205,1,23/02/2016,08:54,23/02/2016,17:31,17.73,Elland Road Park and Ride,APT 7kW Dual Outlet
1559425,User 644,70206,1,23/02/2016,13:05,23/02/2016,16:46,-12.85,Elland Road Park and Ride,APT 7kW Dual Outlet
1560383,User 84,70206,1,24/02/2016,07:17,24/02/2016,15:50,6.35,Elland Road Park and Ride,APT 7kW Dual Outlet
1560420,User 636,70205,1,24/02/2016,07:43,24/02/2016,16:51,20.13,Elland Road Park and Ride,APT 7kW Dual Outlet
1560547,User 646,70208,2,24/02/2016,08:47,24/02/2016,18:01,7.07,Elland Road Park and Ride,APT 7kW Dual Outlet
1562603,User 646,70208,2,25/02/2016,09:58,25/02/2016,18:58,9.57,Elland Road Park and Ride,APT 7kW Dual Outlet
1562639,User 636,70206,1,25/02/2016,10:28,25/02/2016,17:23,7,Elland Road Park and Ride,APT 7kW Dual Outlet
1564438,User 84,70206,1,26/02/2016,07:16,26/02/2016,15:50,6.05,Elland Road Park and Ride,APT 7kW Dual Outlet
1564563,User 646,70208,1,26/02/2016,08:31,26/02/2016,17:03,7.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1565465,User 55,70207,1,26/02/2016,14:05,26/02/2016,15:50,4.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1565635,User 644,70206,1,26/02/2016,15:55,26/02/2016,21:04,20.78,Elland Road Park and Ride,APT 7kW Dual Outlet
1568797,User 84,70206,1,29/02/2016,07:15,29/02/2016,15:51,6.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1568800,User 106,70200,1,29/02/2016,07:19,29/02/2016,16:44,6.76,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1568812,User 645,70208,1,29/02/2016,07:21,29/02/2016,17:43,5.7,Elland Road Park and Ride,APT 7kW Dual Outlet
1570881,User 110,70205,1,01/03/2016,09:12,01/03/2016,18:16,34.92,Elland Road Park and Ride,APT 7kW Dual Outlet
1571065,User 636,70206,1,01/03/2016,11:05,01/03/2016,15:30,16.51,Elland Road Park and Ride,APT 7kW Dual Outlet
1572495,User 121,70207,1,02/03/2016,06:51,02/03/2016,16:04,10.57,Elland Road Park and Ride,APT 7kW Dual Outlet
1572546,User 84,70206,1,02/03/2016,07:17,02/03/2016,15:49,14.86,Elland Road Park and Ride,APT 7kW Dual Outlet
1572548,User 106,70201,1,02/03/2016,07:17,03/03/2016,07:40,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1572665,User 643,70205,1,02/03/2016,08:32,02/03/2016,17:29,11.15,Elland Road Park and Ride,APT 7kW Dual Outlet
1572671,User 110,70205,2,02/03/2016,08:33,02/03/2016,17:50,24.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1574565,User 636,70206,1,03/03/2016,08:17,03/03/2016,18:26,17.62,Elland Road Park and Ride,APT 7kW Dual Outlet
1574570,User 643,70205,1,03/03/2016,08:20,03/03/2016,17:30,12.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1576461,User 84,70206,1,04/03/2016,07:12,04/03/2016,15:49,16.38,Elland Road Park and Ride,APT 7kW Dual Outlet
1576654,User 110,70205,1,04/03/2016,08:52,04/03/2016,18:41,8.29,Elland Road Park and Ride,APT 7kW Dual Outlet
1579011,User 63,70202,2,05/03/2016,14:33,05/03/2016,18:17,5.46,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1580770,User 84,70206,1,07/03/2016,07:15,07/03/2016,15:59,-71.99,Elland Road Park and Ride,APT 7kW Dual Outlet
1580844,User 643,70205,1,07/03/2016,08:08,07/03/2016,17:30,13.04,Elland Road Park and Ride,APT 7kW Dual Outlet
1580902,User 645,70208,1,07/03/2016,08:35,07/03/2016,17:40,5.81,Elland Road Park and Ride,APT 7kW Dual Outlet
1581009,User 628,70207,2,07/03/2016,09:17,07/03/2016,17:05,4.79,Elland Road Park and Ride,APT 7kW Dual Outlet
1581026,User 636,70205,2,07/03/2016,09:26,07/03/2016,16:50,17.27,Elland Road Park and Ride,APT 7kW Dual Outlet
1581726,User 644,70206,2,07/03/2016,13:58,07/03/2016,19:20,17.89,Elland Road Park and Ride,APT 7kW Dual Outlet
1582582,User 121,70206,2,08/03/2016,07:03,08/03/2016,16:21,9.36,Elland Road Park and Ride,APT 7kW Dual Outlet
1582685,User 645,70206,1,08/03/2016,08:08,08/03/2016,18:08,5.84,Elland Road Park and Ride,APT 7kW Dual Outlet
1582690,User 636,70205,1,08/03/2016,08:10,08/03/2016,17:54,18.04,Elland Road Park and Ride,APT 7kW Dual Outlet
1582724,User 643,70205,2,08/03/2016,08:28,08/03/2016,17:52,10.77,Elland Road Park and Ride,APT 7kW Dual Outlet
1582808,User 628,70207,2,08/03/2016,08:58,08/03/2016,15:58,8.39,Elland Road Park and Ride,APT 7kW Dual Outlet
1583477,User 44,70204,2,08/03/2016,13:03,08/03/2016,15:46,0,Woodhouse Lane Car Park,APT 7kW Dual Outlet
1583700,User 650,70208,1,08/03/2016,15:22,08/03/2016,17:37,0.11,Elland Road Park and Ride,APT 7kW Dual Outlet
1584530,User 84,70208,1,09/03/2016,07:13,09/03/2016,15:49,12.9,Elland Road Park and Ride,APT 7kW Dual Outlet
1584614,User 645,70206,1,09/03/2016,08:03,09/03/2016,16:42,0.48,Elland Road Park and Ride,APT 7kW Dual Outlet
1584699,User 643,70205,1,09/03/2016,08:41,09/03/2016,17:33,13.32,Elland Road Park and Ride,APT 7kW Dual Outlet
1584776,User 636,70205,2,09/03/2016,09:06,09/03/2016,17:03,19.72,Elland Road Park and Ride,APT 7kW Dual Outlet
1584796,User 110,70207,1,09/03/2016,09:19,09/03/2016,18:03,4.59,Elland Road Park and Ride,APT 7kW Dual Outlet
1585015,User 55,70206,2,09/03/2016,11:49,09/03/2016,14:28,5.24,Elland Road Park and Ride,APT 7kW Dual Outlet
1586618,User 645,70206,1,10/03/2016,08:04,10/03/2016,17:49,5,Elland Road Park and Ride,APT 7kW Dual Outlet
1586681,User 643,70205,2,10/03/2016,08:30,10/03/2016,17:35,11.97,Elland Road Park and Ride,APT 7kW Dual Outlet
1586743,User 636,70205,1,10/03/2016,08:53,10/03/2016,16:37,19.23,Elland Road Park and Ride,APT 7kW Dual Outlet
1588649,User 84,70208,1,11/03/2016,07:16,11/03/2016,16:02,11.99,Elland Road Park and Ride,APT 7kW Dual Outlet
1588699,User 643,70205,1,11/03/2016,08:05,11/03/2016,17:31,12.5,Elland Road Park and Ride,APT 7kW Dual Outlet
1590667,User 631,70206,2,12/03/2016,11:25,12/03/2016,17:05,19.54,Elland Road Park and Ride,APT 7kW Dual Outlet
