Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
10358018,User 623,70204,2,02/09/2020,17:57,03/09/2020,09:05,7.02,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10358022,User 620,70204,1,02/09/2020,18:00,03/09/2020,10:01,6.33,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10358467,User 615,51467,2,02/09/2020,21:53,03/09/2020,17:51,17.98,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10358847,User 380,70202,1,03/09/2020,07:45,03/09/2020,17:57,6.74,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10358984,User 546,70203,2,03/09/2020,08:14,03/09/2020,16:01,3.59,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10359184,User 372,70200,2,03/09/2020,08:58,03/09/2020,16:09,8.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10359236,User 399,51468,2,03/09/2020,09:09,03/09/2020,10:07,1.51,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10359309,User 449,80164,2,03/09/2020,09:23,03/09/2020,09:55,14.34,Elland Road Park and Ride,APT Triple Rapid Charger
10360881,User 618,70201,1,03/09/2020,14:41,03/09/2020,17:57,3.52,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10361121,User 624,70202,2,03/09/2020,15:39,03/09/2020,17:54,6.47,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10361678,User 621,70204,2,03/09/2020,17:53,04/09/2020,06:30,8.5,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10361719,User 620,70204,1,03/09/2020,18:01,04/09/2020,17:52,6.22,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10361736,User 623,70203,2,03/09/2020,18:05,04/09/2020,08:02,6.09,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10362322,User 615,70202,2,03/09/2020,22:01,04/09/2020,10:11,4.04,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10362324,User 149,70201,1,03/09/2020,22:01,04/09/2020,17:50,5.31,Woodhouse Lane Car Park,APT 7kW Dual Outlet
